trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
4_I13-004_2015I13_1_1_4__4___,06:09:22,06:09:22,par_4_57,3,,,,
4_I13-004_2015I13_1_1_4__4___,06:10:23,06:10:23,par_4_58,4,,,,
4_I13-004_2015I13_1_1_4__4___,06:11:43,06:11:43,par_4_59,5,,,,
4_I13-004_2015I13_1_1_4__4___,06:12:41,06:12:41,par_4_60,6,,,,
4_I13-004_2015I13_1_1_4__4___,06:13:59,06:13:59,par_4_61,7,,,,
4_I13-004_2015I13_1_1_4__4___,06:15:30,06:15:30,par_4_62,8,,,,
4_I13-004_2015I13_1_1_4__4___,06:17:00,06:17:00,par_4_63,9,,,,
4_I13-004_2015I13_1_1_4__4___,06:18:23,06:18:23,par_4_64,10,,,,
4_I13-004_2015I13_1_1_4__4___,06:20:29,06:20:29,par_4_65,11,,,,
4_I13-004_2015I13_1_1_4__4___,06:22:46,06:22:46,par_4_66,12,,,,
4_I13-004_2015I13_1_1_4__4___,06:24:27,06:24:27,par_4_67,13,,,,
4_I13-004_2015I13_1_1_4__4___,06:26:29,06:26:29,par_4_68,14,,,,
4_I13-004_2015I13_1_1_4__4___,06:28:43,06:28:43,par_4_69,15,,,,
4_I13-004_2015I13_1_1_4__4___,06:32:09,06:32:09,par_4_70,16,,,,
4_I13-004_2015I13_1_1_4__4___,06:33:50,06:33:50,par_4_71,17,,,,
4_I13-004_2015I13_1_1_4__4___,06:35:08,06:35:08,par_4_72,18,,,,
4_I13-004_2015I13_1_1_4__4___,06:36:58,06:36:58,par_4_73,19,,,,
4_I13-004_2015I13_1_1_4__4___,06:38:49,06:38:49,par_4_264,20,,,,
4_I13-004_2015I13_1_1_4__4___,06:41:40,06:41:40,par_4_265,21,,,,
4_I13-004_2015I13_1_1_4__4___,06:43:17,06:43:17,par_4_266,22,,,,
4_I13-004_2015I13_2_1_4__4___,06:05:00,06:05:00,par_4_266,0,,,,
4_I13-004_2015I13_2_1_4__4___,06:06:37,06:06:37,par_4_265,1,,,,
4_I13-004_2015I13_2_1_4__4___,06:09:29,06:09:29,par_4_264,2,,,,
4_I13-004_2015I13_2_1_4__4___,06:11:19,06:11:19,par_4_73,3,,,,
4_I13-004_2015I13_2_1_4__4___,06:13:09,06:13:09,par_4_72,4,,,,
4_I13-004_2015I13_2_1_4__4___,06:14:27,06:14:27,par_4_71,5,,,,
4_I13-004_2015I13_2_1_4__4___,06:16:08,06:16:08,par_4_70,6,,,,
4_I13-004_2015I13_2_1_4__4___,06:19:35,06:19:35,par_4_69,7,,,,
4_I13-004_2015I13_2_1_4__4___,06:21:49,06:21:49,par_4_68,8,,,,
4_I13-004_2015I13_2_1_4__4___,06:23:50,06:23:50,par_4_67,9,,,,
4_I13-004_2015I13_2_1_4__4___,06:25:32,06:25:32,par_4_66,10,,,,
4_I13-004_2015I13_2_1_4__4___,06:27:49,06:27:49,par_4_65,11,,,,
4_I13-004_2015I13_2_1_4__4___,06:29:55,06:29:55,par_4_64,12,,,,
4_I13-004_2015I13_2_1_4__4___,06:31:17,06:31:17,par_4_63,13,,,,
4_I13-004_2015I13_2_1_4__4___,06:32:47,06:32:47,par_4_62,14,,,,
4_I13-004_2015I13_2_1_4__4___,06:34:18,06:34:18,par_4_61,15,,,,
4_I13-004_2015I13_2_1_4__4___,06:35:36,06:35:36,par_4_60,16,,,,
4_I13-004_2015I13_2_1_4__4___,06:36:35,06:36:35,par_4_59,17,,,,
4_I13-004_2015I13_2_1_4__4___,06:37:55,06:37:55,par_4_58,18,,,,
4_I13-004_2015I13_2_1_4__4___,06:38:55,06:38:55,par_4_57,19,,,,
4_I13-004_2015I13_2_1_4__4___,06:40:05,06:40:05,par_4_56,20,,,,
4_I13-004_2015I13_2_1_4__4___,06:41:07,06:41:07,par_4_55,21,,,,
4_I13-004_2015I13_2_1_4__4___,06:43:17,06:43:17,par_4_54,22,,,,
4_I14-004_2015I14_1_1_4__4___,06:05:00,06:05:00,par_4_54,0,,,,
4_I14-004_2015I14_1_1_4__4___,06:07:10,06:07:10,par_4_55,1,,,,
4_I14-004_2015I14_1_1_4__4___,06:08:13,06:08:13,par_4_56,2,,,,
4_I14-004_2015I14_1_1_4__4___,06:09:22,06:09:22,par_4_57,3,,,,
4_I14-004_2015I14_1_1_4__4___,06:10:23,06:10:23,par_4_58,4,,,,
4_I14-004_2015I14_1_1_4__4___,06:11:43,06:11:43,par_4_59,5,,,,
4_I14-004_2015I14_1_1_4__4___,06:12:41,06:12:41,par_4_60,6,,,,
4_I14-004_2015I14_1_1_4__4___,06:13:59,06:13:59,par_4_61,7,,,,
4_I14-004_2015I14_1_1_4__4___,06:15:30,06:15:30,par_4_62,8,,,,
4_I14-004_2015I14_1_1_4__4___,06:17:00,06:17:00,par_4_63,9,,,,
4_I14-004_2015I14_1_1_4__4___,06:18:23,06:18:23,par_4_64,10,,,,
4_I14-004_2015I14_1_1_4__4___,06:20:29,06:20:29,par_4_65,11,,,,
4_I14-004_2015I14_1_1_4__4___,06:22:46,06:22:46,par_4_66,12,,,,
4_I14-004_2015I14_1_1_4__4___,06:24:27,06:24:27,par_4_67,13,,,,
4_I14-004_2015I14_1_1_4__4___,06:26:29,06:26:29,par_4_68,14,,,,
4_I14-004_2015I14_1_1_4__4___,06:28:43,06:28:43,par_4_69,15,,,,
4_I14-004_2015I14_1_1_4__4___,06:32:09,06:32:09,par_4_70,16,,,,
4_I14-004_2015I14_1_1_4__4___,06:33:50,06:33:50,par_4_71,17,,,,
4_I14-004_2015I14_1_1_4__4___,06:35:08,06:35:08,par_4_72,18,,,,
4_I14-004_2015I14_1_1_4__4___,06:36:58,06:36:58,par_4_73,19,,,,
4_I14-004_2015I14_1_1_4__4___,06:38:49,06:38:49,par_4_264,20,,,,
4_I14-004_2015I14_1_1_4__4___,06:41:40,06:41:40,par_4_265,21,,,,
4_I14-004_2015I14_1_1_4__4___,06:43:17,06:43:17,par_4_266,22,,,,
4_I14-004_2015I14_2_1_4__4___,06:05:00,06:05:00,par_4_266,0,,,,
4_I14-004_2015I14_2_1_4__4___,06:06:37,06:06:37,par_4_265,1,,,,
4_I14-004_2015I14_2_1_4__4___,06:09:29,06:09:29,par_4_264,2,,,,
4_I14-004_2015I14_2_1_4__4___,06:11:19,06:11:19,par_4_73,3,,,,
4_I14-004_2015I14_2_1_4__4___,06:13:09,06:13:09,par_4_72,4,,,,
4_I14-004_2015I14_2_1_4__4___,06:14:27,06:14:27,par_4_71,5,,,,
4_I14-004_2015I14_2_1_4__4___,06:16:08,06:16:08,par_4_70,6,,,,
4_I14-004_2015I14_2_1_4__4___,06:19:35,06:19:35,par_4_69,7,,,,
4_I14-004_2015I14_2_1_4__4___,06:21:49,06:21:49,par_4_68,8,,,,
4_I14-004_2015I14_2_1_4__4___,06:23:50,06:23:50,par_4_67,9,,,,
4_I14-004_2015I14_2_1_4__4___,06:25:32,06:25:32,par_4_66,10,,,,
4_I14-004_2015I14_2_1_4__4___,06:27:49,06:27:49,par_4_65,11,,,,
4_I14-004_2015I14_2_1_4__4___,06:29:55,06:29:55,par_4_64,12,,,,
4_I14-004_2015I14_2_1_4__4___,06:31:17,06:31:17,par_4_63,13,,,,
4_I14-004_2015I14_2_1_4__4___,06:32:47,06:32:47,par_4_62,14,,,,
4_I14-004_2015I14_2_1_4__4___,06:34:18,06:34:18,par_4_61,15,,,,
4_I14-004_2015I14_2_1_4__4___,06:35:36,06:35:36,par_4_60,16,,,,
4_I14-004_2015I14_2_1_4__4___,06:36:35,06:36:35,par_4_59,17,,,,
4_I14-004_2015I14_2_1_4__4___,06:37:55,06:37:55,par_4_58,18,,,,
4_I14-004_2015I14_2_1_4__4___,06:38:55,06:38:55,par_4_57,19,,,,
4_I14-004_2015I14_2_1_4__4___,06:40:05,06:40:05,par_4_56,20,,,,
4_I14-004_2015I14_2_1_4__4___,06:41:07,06:41:07,par_4_55,21,,,,
4_I14-004_2015I14_2_1_4__4___,06:43:17,06:43:17,par_4_54,22,,,,
4_I15-004_2015I15_1_1_4__4___,06:05:00,06:05:00,par_4_54,0,,,,
4_I15-004_2015I15_1_1_4__4___,06:07:10,06:07:10,par_4_55,1,,,,
4_I15-004_2015I15_1_1_4__4___,06:08:13,06:08:13,par_4_56,2,,,,
4_I15-004_2015I15_1_1_4__4___,06:09:22,06:09:22,par_4_57,3,,,,
4_I15-004_2015I15_1_1_4__4___,06:10:23,06:10:23,par_4_58,4,,,,
4_I15-004_2015I15_1_1_4__4___,06:11:43,06:11:43,par_4_59,5,,,,
4_I15-004_2015I15_1_1_4__4___,06:12:41,06:12:41,par_4_60,6,,,,
4_I15-004_2015I15_1_1_4__4___,06:13:59,06:13:59,par_4_61,7,,,,
4_I15-004_2015I15_1_1_4__4___,06:15:30,06:15:30,par_4_62,8,,,,
4_I15-004_2015I15_1_1_4__4___,06:17:00,06:17:00,par_4_63,9,,,,
4_I15-004_2015I15_1_1_4__4___,06:18:23,06:18:23,par_4_64,10,,,,
4_I15-004_2015I15_1_1_4__4___,06:20:29,06:20:29,par_4_65,11,,,,
4_I15-004_2015I15_1_1_4__4___,06:22:46,06:22:46,par_4_66,12,,,,
4_I15-004_2015I15_1_1_4__4___,06:24:27,06:24:27,par_4_67,13,,,,
4_I15-004_2015I15_1_1_4__4___,06:26:29,06:26:29,par_4_68,14,,,,
4_I15-004_2015I15_1_1_4__4___,06:28:43,06:28:43,par_4_69,15,,,,
4_I15-004_2015I15_1_1_4__4___,06:32:09,06:32:09,par_4_70,16,,,,
4_I15-004_2015I15_1_1_4__4___,06:33:50,06:33:50,par_4_71,17,,,,
4_I15-004_2015I15_1_1_4__4___,06:35:08,06:35:08,par_4_72,18,,,,
4_I15-004_2015I15_1_1_4__4___,06:36:58,06:36:58,par_4_73,19,,,,
4_I15-004_2015I15_1_1_4__4___,06:38:49,06:38:49,par_4_264,20,,,,
4_I15-004_2015I15_1_1_4__4___,06:41:40,06:41:40,par_4_265,21,,,,
4_I15-004_2015I15_1_1_4__4___,06:43:17,06:43:17,par_4_266,22,,,,
4_I15-004_2015I15_2_1_4__4___,06:05:00,06:05:00,par_4_266,0,,,,
4_I15-004_2015I15_2_1_4__4___,06:06:37,06:06:37,par_4_265,1,,,,
4_I15-004_2015I15_2_1_4__4___,06:09:29,06:09:29,par_4_264,2,,,,
4_I15-004_2015I15_2_1_4__4___,06:11:19,06:11:19,par_4_73,3,,,,
4_I15-004_2015I15_2_1_4__4___,06:13:09,06:13:09,par_4_72,4,,,,
4_I15-004_2015I15_2_1_4__4___,06:14:27,06:14:27,par_4_71,5,,,,
4_I15-004_2015I15_2_1_4__4___,06:16:08,06:16:08,par_4_70,6,,,,
4_I15-004_2015I15_2_1_4__4___,06:19:35,06:19:35,par_4_69,7,,,,
4_I15-004_2015I15_2_1_4__4___,06:21:49,06:21:49,par_4_68,8,,,,
4_I15-004_2015I15_2_1_4__4___,06:23:50,06:23:50,par_4_67,9,,,,
4_I15-004_2015I15_2_1_4__4___,06:25:32,06:25:32,par_4_66,10,,,,
4_I15-004_2015I15_2_1_4__4___,06:27:49,06:27:49,par_4_65,11,,,,
4_I15-004_2015I15_2_1_4__4___,06:29:55,06:29:55,par_4_64,12,,,,
4_I15-004_2015I15_2_1_4__4___,06:31:17,06:31:17,par_4_63,13,,,,
4_I15-004_2015I15_2_1_4__4___,06:32:47,06:32:47,par_4_62,14,,,,
4_I15-004_2015I15_2_1_4__4___,06:34:18,06:34:18,par_4_61,15,,,,
4_I15-004_2015I15_2_1_4__4___,06:35:36,06:35:36,par_4_60,16,,,,
4_I15-004_2015I15_2_1_4__4___,06:36:35,06:36:35,par_4_59,17,,,,
4_I15-004_2015I15_2_1_4__4___,06:37:55,06:37:55,par_4_58,18,,,,
4_I15-004_2015I15_2_1_4__4___,06:38:55,06:38:55,par_4_57,19,,,,
4_I15-004_2015I15_2_1_4__4___,06:40:05,06:40:05,par_4_56,20,,,,
4_I15-004_2015I15_2_1_4__4___,06:41:07,06:41:07,par_4_55,21,,,,
4_I15-004_2015I15_2_1_4__4___,06:43:17,06:43:17,par_4_54,22,,,,
4_I12-005_2015I12_1_1_4__5___,06:05:00,06:05:00,par_4_252,0,,,,
4_I12-005_2015I12_1_1_4__5___,06:06:54,06:06:54,par_4_253,1,,,,
4_I12-005_2015I12_1_1_4__5___,06:10:32,06:10:32,par_4_74,2,,,,
4_I12-005_2015I12_1_1_4__5___,06:13:05,06:13:05,par_4_75,3,,,,
4_I12-005_2015I12_1_1_4__5___,06:15:04,06:15:04,par_4_76,4,,,,
4_I12-005_2015I12_1_1_4__5___,06:17:31,06:17:31,par_4_77,5,,,,
4_I12-005_2015I12_1_1_4__5___,06:18:55,06:18:55,par_4_78,6,,,,
4_I12-005_2015I12_1_1_4__5___,06:20:17,06:20:17,par_4_79,7,,,,
4_I12-005_2015I12_1_1_4__5___,06:22:06,06:22:06,par_4_80,8,,,,
4_I12-005_2015I12_1_1_4__5___,06:23:52,06:23:52,par_4_81,9,,,,
4_I12-005_2015I12_1_1_4__5___,06:26:08,06:26:08,par_4_82,10,,,,
4_I12-005_2015I12_1_1_4__5___,06:27:51,06:27:51,par_4_83,11,,,,
4_I12-005_2015I12_1_1_4__5___,06:29:33,06:29:33,par_4_84,12,,,,
4_I12-005_2015I12_1_1_4__5___,06:31:22,06:31:22,par_4_85,13,,,,
4_I12-005_2015I12_1_1_4__5___,06:33:09,06:33:09,par_4_86,14,,,,
4_I12-005_2015I12_1_1_4__5___,06:34:26,06:34:26,par_4_87,15,,,,
4_I12-005_2015I12_1_1_4__5___,06:35:18,06:35:18,par_4_88,16,,,,
4_I12-005_2015I12_1_1_4__5___,06:36:34,06:36:34,par_4_89,17,,,,
4_I12-005_2015I12_1_1_4__5___,06:38:32,06:38:32,par_4_90,18,,,,
4_I12-005_2015I12_1_1_4__5___,06:40:02,06:40:02,par_4_91,19,,,,
4_I12-005_2015I12_1_1_4__5___,06:42:20,06:42:20,par_4_92,20,,,,
4_I12-005_2015I12_1_1_4__5___,06:43:43,06:43:43,par_4_93,21,,,,
4_I12-005_2015I12_1_1_4__5___,06:45:40,06:45:40,par_4_94,22,,,,
4_I12-005_2015I12_1_1_4__5___,06:47:38,06:47:38,par_4_95,23,,,,
4_I12-005_2015I12_1_1_4__5___,06:49:20,06:49:20,par_4_96,24,,,,
4_I12-005_2015I12_1_1_4__5___,06:51:13,06:51:13,par_4_97,25,,,,
4_I12-005_2015I12_1_1_4__5___,06:52:49,06:52:49,par_4_98,26,,,,
4_I12-005_2015I12_1_1_4__5___,06:54:19,06:54:19,par_4_99,27,,,,
4_I12-005_2015I12_1_1_4__5___,06:56:42,06:56:42,par_4_100,28,,,,
4_I12-005_2015I12_1_1_4__5___,06:58:26,06:58:26,par_4_101,29,,,,
4_I12-005_2015I12_1_1_4__5___,06:59:35,06:59:35,par_4_102,30,,,,
4_I12-005_2015I12_1_1_4__5___,07:02:39,07:02:39,par_4_103,31,,,,
4_I12-005_2015I12_2_1_4__5___,06:05:00,06:05:00,par_4_103,0,,,,
4_I12-005_2015I12_2_1_4__5___,06:08:04,06:08:04,par_4_102,1,,,,
4_I12-005_2015I12_2_1_4__5___,06:09:13,06:09:13,par_4_101,2,,,,
4_I12-005_2015I12_2_1_4__5___,06:10:57,06:10:57,par_4_100,3,,,,
4_I12-005_2015I12_2_1_4__5___,06:13:20,06:13:20,par_4_99,4,,,,
4_I12-005_2015I12_2_1_4__5___,06:14:50,06:14:50,par_4_98,5,,,,
4_I12-005_2015I12_2_1_4__5___,06:16:26,06:16:26,par_4_97,6,,,,
4_I12-005_2015I12_2_1_4__5___,06:18:19,06:18:19,par_4_96,7,,,,
4_I12-005_2015I12_2_1_4__5___,06:20:01,06:20:01,par_4_95,8,,,,
4_I12-005_2015I12_2_1_4__5___,06:21:59,06:21:59,par_4_94,9,,,,
4_I12-005_2015I12_2_1_4__5___,06:23:56,06:23:56,par_4_93,10,,,,
4_I12-005_2015I12_2_1_4__5___,06:25:19,06:25:19,par_4_92,11,,,,
4_I12-005_2015I12_2_1_4__5___,06:27:37,06:27:37,par_4_91,12,,,,
4_I12-005_2015I12_2_1_4__5___,06:29:07,06:29:07,par_4_90,13,,,,
4_I12-005_2015I12_2_1_4__5___,06:31:05,06:31:05,par_4_89,14,,,,
4_I12-005_2015I12_2_1_4__5___,06:32:21,06:32:21,par_4_88,15,,,,
4_I12-005_2015I12_2_1_4__5___,06:33:13,06:33:13,par_4_87,16,,,,
4_I12-005_2015I12_2_1_4__5___,06:34:30,06:34:30,par_4_86,17,,,,
4_I12-005_2015I12_2_1_4__5___,06:36:17,06:36:17,par_4_85,18,,,,
4_I12-005_2015I12_2_1_4__5___,06:38:06,06:38:06,par_4_84,19,,,,
4_I12-005_2015I12_2_1_4__5___,06:39:48,06:39:48,par_4_83,20,,,,
4_I12-005_2015I12_2_1_4__5___,06:41:31,06:41:31,par_4_82,21,,,,
4_I12-005_2015I12_2_1_4__5___,06:43:47,06:43:47,par_4_81,22,,,,
4_I12-005_2015I12_2_1_4__5___,06:45:33,06:45:33,par_4_80,23,,,,
4_I12-005_2015I12_2_1_4__5___,06:47:22,06:47:22,par_4_79,24,,,,
4_I12-005_2015I12_2_1_4__5___,06:48:44,06:48:44,par_4_78,25,,,,
4_I12-005_2015I12_2_1_4__5___,06:50:08,06:50:08,par_4_77,26,,,,
4_I12-005_2015I12_2_1_4__5___,06:52:35,06:52:35,par_4_76,27,,,,
4_I12-005_2015I12_2_1_4__5___,06:54:34,06:54:34,par_4_75,28,,,,
4_I12-005_2015I12_2_1_4__5___,06:57:07,06:57:07,par_4_74,29,,,,
4_I12-005_2015I12_2_1_4__5___,07:00:45,07:00:45,par_4_253,30,,,,
4_I12-005_2015I12_2_1_4__5___,07:02:39,07:02:39,par_4_252,31,,,,
4_I13-005_2015I13_1_1_4__5___,06:05:00,06:05:00,par_4_252,0,,,,
4_I13-005_2015I13_1_1_4__5___,06:06:54,06:06:54,par_4_253,1,,,,
4_I13-005_2015I13_1_1_4__5___,06:10:32,06:10:32,par_4_74,2,,,,
4_I13-005_2015I13_1_1_4__5___,06:13:05,06:13:05,par_4_75,3,,,,
4_I13-005_2015I13_1_1_4__5___,06:15:04,06:15:04,par_4_76,4,,,,
4_I13-005_2015I13_1_1_4__5___,06:17:31,06:17:31,par_4_77,5,,,,
4_I13-005_2015I13_1_1_4__5___,06:18:55,06:18:55,par_4_78,6,,,,
4_I13-005_2015I13_1_1_4__5___,06:20:17,06:20:17,par_4_79,7,,,,
4_I13-005_2015I13_1_1_4__5___,06:22:06,06:22:06,par_4_80,8,,,,
4_I13-005_2015I13_1_1_4__5___,06:23:52,06:23:52,par_4_81,9,,,,
4_I13-005_2015I13_1_1_4__5___,06:26:08,06:26:08,par_4_82,10,,,,
4_I13-005_2015I13_1_1_4__5___,06:27:51,06:27:51,par_4_83,11,,,,
4_I13-005_2015I13_1_1_4__5___,06:29:33,06:29:33,par_4_84,12,,,,
4_I13-005_2015I13_1_1_4__5___,06:31:22,06:31:22,par_4_85,13,,,,
4_I13-005_2015I13_1_1_4__5___,06:33:09,06:33:09,par_4_86,14,,,,
4_I13-005_2015I13_1_1_4__5___,06:34:26,06:34:26,par_4_87,15,,,,
4_I13-005_2015I13_1_1_4__5___,06:35:18,06:35:18,par_4_88,16,,,,
4_I13-005_2015I13_1_1_4__5___,06:36:34,06:36:34,par_4_89,17,,,,
4_I13-005_2015I13_1_1_4__5___,06:38:32,06:38:32,par_4_90,18,,,,
4_I13-005_2015I13_1_1_4__5___,06:40:02,06:40:02,par_4_91,19,,,,
4_I13-005_2015I13_1_1_4__5___,06:42:20,06:42:20,par_4_92,20,,,,
4_I13-005_2015I13_1_1_4__5___,06:43:43,06:43:43,par_4_93,21,,,,
4_I13-005_2015I13_1_1_4__5___,06:45:40,06:45:40,par_4_94,22,,,,
4_I13-005_2015I13_1_1_4__5___,06:47:38,06:47:38,par_4_95,23,,,,
4_I13-005_2015I13_1_1_4__5___,06:49:20,06:49:20,par_4_96,24,,,,
4_I13-005_2015I13_1_1_4__5___,06:51:13,06:51:13,par_4_97,25,,,,
4_I13-005_2015I13_1_1_4__5___,06:52:49,06:52:49,par_4_98,26,,,,
4_I13-005_2015I13_1_1_4__5___,06:54:19,06:54:19,par_4_99,27,,,,
4_I13-005_2015I13_1_1_4__5___,06:56:42,06:56:42,par_4_100,28,,,,
4_I13-005_2015I13_1_1_4__5___,06:58:26,06:58:26,par_4_101,29,,,,
4_I13-005_2015I13_1_1_4__5___,06:59:35,06:59:35,par_4_102,30,,,,
4_I13-005_2015I13_1_1_4__5___,07:02:39,07:02:39,par_4_103,31,,,,
4_I13-005_2015I13_2_1_4__5___,06:05:00,06:05:00,par_4_103,0,,,,
4_I13-005_2015I13_2_1_4__5___,06:08:04,06:08:04,par_4_102,1,,,,
4_I13-005_2015I13_2_1_4__5___,06:09:13,06:09:13,par_4_101,2,,,,
4_I13-005_2015I13_2_1_4__5___,06:10:57,06:10:57,par_4_100,3,,,,
4_I13-005_2015I13_2_1_4__5___,06:13:20,06:13:20,par_4_99,4,,,,
4_I13-005_2015I13_2_1_4__5___,06:14:50,06:14:50,par_4_98,5,,,,
4_I13-005_2015I13_2_1_4__5___,06:16:26,06:16:26,par_4_97,6,,,,
4_I13-005_2015I13_2_1_4__5___,06:18:19,06:18:19,par_4_96,7,,,,
4_I13-005_2015I13_2_1_4__5___,06:20:01,06:20:01,par_4_95,8,,,,
4_I13-005_2015I13_2_1_4__5___,06:21:59,06:21:59,par_4_94,9,,,,
4_I13-005_2015I13_2_1_4__5___,06:23:56,06:23:56,par_4_93,10,,,,
4_I13-005_2015I13_2_1_4__5___,06:25:19,06:25:19,par_4_92,11,,,,
4_I13-005_2015I13_2_1_4__5___,06:27:37,06:27:37,par_4_91,12,,,,
4_I13-005_2015I13_2_1_4__5___,06:29:07,06:29:07,par_4_90,13,,,,
4_I13-005_2015I13_2_1_4__5___,06:31:05,06:31:05,par_4_89,14,,,,
4_I13-005_2015I13_2_1_4__5___,06:32:21,06:32:21,par_4_88,15,,,,
4_I13-005_2015I13_2_1_4__5___,06:33:13,06:33:13,par_4_87,16,,,,
4_I13-005_2015I13_2_1_4__5___,06:34:30,06:34:30,par_4_86,17,,,,
4_I13-005_2015I13_2_1_4__5___,06:36:17,06:36:17,par_4_85,18,,,,
4_I13-005_2015I13_2_1_4__5___,06:38:06,06:38:06,par_4_84,19,,,,
4_I13-005_2015I13_2_1_4__5___,06:39:48,06:39:48,par_4_83,20,,,,
4_I13-005_2015I13_2_1_4__5___,06:41:31,06:41:31,par_4_82,21,,,,
4_I13-005_2015I13_2_1_4__5___,06:43:47,06:43:47,par_4_81,22,,,,
4_I13-005_2015I13_2_1_4__5___,06:45:33,06:45:33,par_4_80,23,,,,
4_I13-005_2015I13_2_1_4__5___,06:47:22,06:47:22,par_4_79,24,,,,
4_I13-005_2015I13_2_1_4__5___,06:48:44,06:48:44,par_4_78,25,,,,
4_I13-005_2015I13_2_1_4__5___,06:50:08,06:50:08,par_4_77,26,,,,
4_I13-005_2015I13_2_1_4__5___,06:52:35,06:52:35,par_4_76,27,,,,
4_I13-005_2015I13_2_1_4__5___,06:54:34,06:54:34,par_4_75,28,,,,
4_I13-005_2015I13_2_1_4__5___,06:57:07,06:57:07,par_4_74,29,,,,
4_I13-005_2015I13_2_1_4__5___,07:00:45,07:00:45,par_4_253,30,,,,
4_I13-005_2015I13_2_1_4__5___,07:02:39,07:02:39,par_4_252,31,,,,
4_I14-005_2015I14_1_1_4__5___,06:05:00,06:05:00,par_4_252,0,,,,
4_I14-005_2015I14_1_1_4__5___,06:06:54,06:06:54,par_4_253,1,,,,
4_I14-005_2015I14_1_1_4__5___,06:10:32,06:10:32,par_4_74,2,,,,
4_I14-005_2015I14_1_1_4__5___,06:13:05,06:13:05,par_4_75,3,,,,
4_I14-005_2015I14_1_1_4__5___,06:15:04,06:15:04,par_4_76,4,,,,
4_I14-005_2015I14_1_1_4__5___,06:17:31,06:17:31,par_4_77,5,,,,
4_I14-005_2015I14_1_1_4__5___,06:18:55,06:18:55,par_4_78,6,,,,
4_I14-005_2015I14_1_1_4__5___,06:20:17,06:20:17,par_4_79,7,,,,
4_I14-005_2015I14_1_1_4__5___,06:22:06,06:22:06,par_4_80,8,,,,
4_I14-005_2015I14_1_1_4__5___,06:23:52,06:23:52,par_4_81,9,,,,
4_I14-005_2015I14_1_1_4__5___,06:26:08,06:26:08,par_4_82,10,,,,
4_I14-005_2015I14_1_1_4__5___,06:27:51,06:27:51,par_4_83,11,,,,
4_I14-005_2015I14_1_1_4__5___,06:29:33,06:29:33,par_4_84,12,,,,
4_I14-005_2015I14_1_1_4__5___,06:31:22,06:31:22,par_4_85,13,,,,
4_I14-005_2015I14_1_1_4__5___,06:33:09,06:33:09,par_4_86,14,,,,
4_I14-005_2015I14_1_1_4__5___,06:34:26,06:34:26,par_4_87,15,,,,
4_I14-005_2015I14_1_1_4__5___,06:35:18,06:35:18,par_4_88,16,,,,
4_I14-005_2015I14_1_1_4__5___,06:36:34,06:36:34,par_4_89,17,,,,
4_I14-005_2015I14_1_1_4__5___,06:38:32,06:38:32,par_4_90,18,,,,
4_I14-005_2015I14_1_1_4__5___,06:40:02,06:40:02,par_4_91,19,,,,
4_I14-005_2015I14_1_1_4__5___,06:42:20,06:42:20,par_4_92,20,,,,
4_I14-005_2015I14_1_1_4__5___,06:43:43,06:43:43,par_4_93,21,,,,
4_I14-005_2015I14_1_1_4__5___,06:45:40,06:45:40,par_4_94,22,,,,
4_I14-005_2015I14_1_1_4__5___,06:47:38,06:47:38,par_4_95,23,,,,
4_I14-005_2015I14_1_1_4__5___,06:49:20,06:49:20,par_4_96,24,,,,
4_I14-005_2015I14_1_1_4__5___,06:51:13,06:51:13,par_4_97,25,,,,
4_I14-005_2015I14_1_1_4__5___,06:52:49,06:52:49,par_4_98,26,,,,
4_I14-005_2015I14_1_1_4__5___,06:54:19,06:54:19,par_4_99,27,,,,
4_I14-005_2015I14_1_1_4__5___,06:56:42,06:56:42,par_4_100,28,,,,
4_I14-005_2015I14_1_1_4__5___,06:58:26,06:58:26,par_4_101,29,,,,
4_I14-005_2015I14_1_1_4__5___,06:59:35,06:59:35,par_4_102,30,,,,
4_I14-005_2015I14_1_1_4__5___,07:02:39,07:02:39,par_4_103,31,,,,
4_I14-005_2015I14_2_1_4__5___,06:05:00,06:05:00,par_4_103,0,,,,
4_I14-005_2015I14_2_1_4__5___,06:08:04,06:08:04,par_4_102,1,,,,
4_I14-005_2015I14_2_1_4__5___,06:09:13,06:09:13,par_4_101,2,,,,
4_I14-005_2015I14_2_1_4__5___,06:10:57,06:10:57,par_4_100,3,,,,
4_I14-005_2015I14_2_1_4__5___,06:13:20,06:13:20,par_4_99,4,,,,
4_I14-005_2015I14_2_1_4__5___,06:14:50,06:14:50,par_4_98,5,,,,
4_I14-005_2015I14_2_1_4__5___,06:16:26,06:16:26,par_4_97,6,,,,
4_I14-005_2015I14_2_1_4__5___,06:18:19,06:18:19,par_4_96,7,,,,
4_I14-005_2015I14_2_1_4__5___,06:20:01,06:20:01,par_4_95,8,,,,
4_I14-005_2015I14_2_1_4__5___,06:21:59,06:21:59,par_4_94,9,,,,
4_I14-005_2015I14_2_1_4__5___,06:23:56,06:23:56,par_4_93,10,,,,
4_I14-005_2015I14_2_1_4__5___,06:25:19,06:25:19,par_4_92,11,,,,
4_I14-005_2015I14_2_1_4__5___,06:27:37,06:27:37,par_4_91,12,,,,
4_I14-005_2015I14_2_1_4__5___,06:29:07,06:29:07,par_4_90,13,,,,
