METRO,10,10_7,La Granja
METRO,10,10_8,Rda. de la Comunicación
METRO,10,10_9,Las Tablas
METRO,10,10_10,Montecarmelo
METRO,10,10_11,Tres Olivos
METRO,10,10_12,Fuencarral
METRO,10,10_13,Begoña
METRO,10,10_14,Chamartín
METRO,10,10_15,Plaza de Castilla
METRO,10,10_16,Cuzco
METRO,10,10_17,Santiago Bernabéu
METRO,10,10_18,Nuevos Ministerios
METRO,10,10_19,Gregorio Marañón
METRO,10,10_20,Alonso Martínez
METRO,10,10_21,Tribunal
METRO,10,10_22,Plaza de España
METRO,10,10_23,Príncipe Pío
METRO,10,10_24, Lago
METRO,10,10_25,Batán
METRO,10,10_26,Casa de Campo
METRO,10,10_27,Colonia Jardín
METRO,10,10_28,Aviación Española
METRO,10,10_29,Cuatro Vientos
METRO,10,10_30,Joaquín Vilumbrales
METRO,10,10_31,Puerta del Sur
METRO,11,11_1,Plaza Elíptica
METRO,11,11_2,Abrantes
METRO,11,11_3,Pan Bendito
METRO,11,11_4,San Francisco
METRO,11,11_5,Carabanchel Alto
METRO,11,11_6,La Peseta
METRO,11,11_7,La Fortuna
METRO,12,12_1,Puerta del Sur
METRO,12,12_2,Parque Lisboa
METRO,12,12_3,Alcorcón Central
METRO,12,12_4,Parque Oeste
METRO,12,12_5,Universidad Rey Juan Carlos
METRO,12,12_6,Móstoles Central
METRO,12,12_7,Pradillo
METRO,12,12_8,Hospital de Móstoles
METRO,12,12_9,Manuela Malasaña
METRO,12,12_10,Loranca
METRO,12,12_11,Hospital de Fuenlabrada
METRO,12,12_12,Parque Europa
METRO,12,12_13,Fuenlabrada Central
METRO,12,12_14,Parque de los Estados
METRO,12,12_15,Arroyo Culebro
METRO,12,12_16,Conservatorio
METRO,12,12_17,Alonso de Mendoza
METRO,12,12_18,Getafe Central
METRO,12,12_19, Juan de la Cierva
METRO,12,12_20,El Casar
METRO,12,12_21,Los Espartales
METRO,12,12_22,El Bercial
METRO,12,12_23,El Carrascal
METRO,12,12_24,Julian Besteiro
METRO,12,12_25,Casa del Reloj
METRO,12,12_26,Hospital Severo Ochoa
METRO,12,12_27,Leganés Central
METRO,12,12_28,San Nicasio
METRO,R ,R _1,Ópera
METRO,R ,R _2,Príncipe Pío
