	transportmean_name	line_number	order_number	stop_id	stop_code	stop_name	stop_desc	stop_lat	stop_lon	zone_id	stop_url	location_type	parent_station	stop_timezone	wheelchair_boarding	metro_linked	ml_linked	cr_linked	accesible	parking
227	METRO	7	7_4	par_4_290	290	San Fernando	Calle de Gonzalo de Córdoba 24	40.424425051863	-3.5353219968083702	B1	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_290.aspx	0	est_4_290		2	No	No	No	Yes	No
228	METRO	7	7_8	par_4_286	286	Estadio Olímpico	Avda de Arcentales 28	40.433404402560704	-3.60006015194696	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_286.aspx	0	est_4_286		2	No	No	No	Yes	No
229	METRO	7	7_2	par_4_292	292	Henares	Avda de Algorta 12	40.4177782154296	-3.5270890868309395	B1	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_292.aspx	0	est_4_292		2	No	No	No	Yes	No
230	METRO	7	7_1	par_4_296	296	Hospital del Henares	Cmno del Tiro SN	40.4176183296078	-3.53444295013465	B1	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_296.aspx	0	est_4_296		2	No	No	No	Yes	No
231	METRO	7	7_30	par_4_154	154	Pitis	Ctra a la Estación de Pitis 19	40.4951147461731	-3.72580155124822	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_154.aspx	0	est_4_154		2	No	No	C-3/C-7/C-8	Yes	No
232	METRO	7	7_28	par_4_151	151	Avenida de la Ilustración	Calle de las Islas Cíes 23	40.4801077829121	-3.71831340406489	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_151.aspx	0	est_4_151		2	No	No	No	Yes	No
233	METRO	7	7_27	par_4_150	150	Peñagrande	Cmno de Ganapanes 35	40.475934682893296	-3.71573253632793	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_150.aspx	0	est_4_150		0	No	No	No	Yes	No
234	METRO	7	7_6	par_4_288	288	Coslada Central	Calle del Doctor Fleming 41	40.4237442738604	-3.5610971763066	B1	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_288.aspx	0	est_4_288		2	No	No	C-2/C-7/C-8	Yes	No
235	METRO	7	7_25	par_4_148	148	Valdezarza	Calle de San Restituto 70	40.464834823871996	-3.71588598535981	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_148.aspx	0	est_4_148		2	No	No	No	Yes	No
236	METRO	7	7_24	par_4_147	147	Francos Rodríguez	Avda de Pablo Iglesias 87	40.4564877711853	-3.7122946317547703	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_147.aspx	0	est_4_147		2	No	No	No	Yes	No
237	METRO	7	7_22	par_4_145	145	Islas Filipinas	Calle de Cea Bermúdez 54	40.439074275311896	-3.71364359979525	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_145.aspx	0	est_4_145		2	No	No	No	Yes	No
238	METRO	7	7_26	par_4_149	149	Antonio Machado	Calle de Valderrodrigo 55	40.470229469486	-3.7176065300791605	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_149.aspx	0	est_4_149		2	No	No	No	Yes	No
239	METRO	7	7_19	par_4_142	142	Gregorio Marañón	Calle de José Abascal 65	40.4382635307795	-3.6913979909818195	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_142.aspx	0	est_4_142		2	10	No	No	Yes	No
240	METRO	7	7_9	par_4_132	132	Las Musas	Avda de Niza 61	40.432994651802105	-3.60779055115493	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_132.aspx	0	est_4_132		0	No	No	No	No	No
241	METRO	7	7_10	par_4_133	133	San Blas	Calle de Pobladura del Valle 27	40.4279996188526	-3.61537294973069	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_133.aspx	0	est_4_133		0	No	No	No	No	No
242	METRO	7	7_11	par_4_134	134	Simancas	Calle del Castillo de Madrigal de las Altas Torres 15	40.427998624116604	-3.6256292134318002	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_134.aspx	0	est_4_134		0	No	No	No	No	No
243	METRO	7	7_12	par_4_135	135	García Noblejas	Calle de Luis del Campo 1	40.4284348057001	-3.63321351311783	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_135.aspx	0	est_4_135		0	No	No	No	No	No
244	METRO	7	7_20	par_4_143	143	Alonso Cano	Calle de José Abascal 18	40.43838803049071	-3.6991574849570603	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_143.aspx	0	est_4_143		2	No	No	No	Yes	No
245	METRO	7	7_5	par_4_289	289	La Rambla	Calle   Honduras 2	40.4251592231557	-3.54783525675035	B1	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_289.aspx	0	est_4_289		2	No	No	No	Yes	No
246	METRO	7	7_15	par_4_138	138	Barrio de la Concepción	Calle de Martínez Villergas 1	40.439105581506794	-3.65190763761812	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_138.aspx	0	est_4_138		0	No	No	No	No	No
247	METRO	7	7_16	par_4_139	139	Parque de las Avenidas	Avda de Bruselas 56	40.439457614348605	-3.6628764890011	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_139.aspx	0	est_4_139		0	No	No	No	No	No
248	METRO	7	7_17	par_4_140	140	Cartagena	Avda de América 35	40.439350532969996	-3.6720604585410697	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_140.aspx	0	est_4_140		0	No	No	No	No	No
249	METRO	7	7_13	par_4_136	136	Ascao	Calle de Ascao 29	40.430211900731294	-3.6409638965416495	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_136.aspx	0	est_4_136		0	No	No	No	No	No
250	METRO	8	8_1	par_4_120	120	Nuevos Ministerios	Calle de Raimundo Fernández Villaverde 67	40.4466272794792	-3.6923209277956404	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_120.aspx	0	est_4_120		2	6/10	No	C-1/C-2/C-3/C-4/C-7/C-8/C-10	Yes	Yes
251	METRO	8	8_8	par_4_285	285	Aeropuerto T4	Ctra de Alcobendas a Barajas SN	40.4917726630076	-3.59315759638883	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_285.aspx	0	est_4_285		2	No	No	C-1	Yes	Yes
252	METRO	8	8_3	par_4_258	258	Pinar del Rey	Avda de la Gran Vía de Hortaleza 47	40.4680068480795	-3.64857750335852	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_258.aspx	0	est_4_258		2	No	No	No	Yes	No
253	METRO	8	8_4	par_4_71	71	Mar de Cristal	Gta del Mar de Cristal 1 B	40.4694337749576	-3.63823429551767	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_71.aspx	0	est_4_71		2	4	No	No	Yes	No
254	METRO	8	8_6	par_4_159	159	Aeropuerto T1-T2-T3	Avda de la Hispanidad SN	40.4686580343994	-3.56944486837831	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_159.aspx	0	est_4_159		2	No	No	No	Yes	Yes
255	METRO	8	8_5	par_4_158	158	Campo de las Naciones	Avda del Partenón 5	40.463905235356705	-3.6161133437501403	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_158.aspx	0	est_4_158		2	No	No	No	Yes	Yes
256	METRO	8	8_2	par_4_156	156	Colombia	Calle del Príncipe de Vergara 258	40.4563500849265	-3.6767350340623097	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_156.aspx	0	est_4_156		2	9	No	No	Yes	No
257	METRO	8	8_7	par_4_160	160	Barajas	Cmno  Viejo de Hortaleza 10	40.475782400532395	-3.58243477487965	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_160.aspx	0	est_4_160		2	No	No	No	Yes	No
258	METRO	9	9_12	par_4_64	64	Avenida de América	Avda de América 9 A	40.438045070556996	-3.67655145021933	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_64.aspx	0	est_4_64		0	4/6/7	No	No	No	Yes
259	METRO	9	9_14	par_4_31	31	Príncipe de Vergara	Calle de Alcalá 123	40.422952720309894	-3.6800308920272897	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_31.aspx	0	est_4_31		0	2	No	No	No	No
260	METRO	9	9_6	par_4_1	1	Plaza de Castilla	Paseo de la Castellana 189	40.4669075950714	-3.6890848237703198	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_1.aspx	0	est_4_1		0	1/10	No	No	Yes	Yes
261	METRO	9	9_24	par_4_182	182	Puerta de Arganda	Calle de San Cipriano 85	40.401327028725795	-3.5958864494904	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_182.aspx	0	est_4_182		2	No	No	C-2/C-7/C-8	Yes	No
262	METRO	9	9_16	par_4_114	114	Sáinz de Baranda	Calle del Doctor Esquerdo 103	40.4150777290006	-3.66942621783707	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_114.aspx	0	est_4_114		0	6	No	No	Yes	No
263	METRO	9	9_25	par_4_183	183	Rivas Urbanizaciones	Plaza de Galicia 5	40.366783875131	-3.54718565025818	B1	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_183.aspx	0	est_4_183		2	No	No	No	Yes	No
264	METRO	9	9_22	par_4_180	180	Vicálvaro	Calle de San Cipriano 11	40.4042238766516	-3.6087690769634997	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_180.aspx	0	est_4_180		2	No	No	No	Yes	No
265	METRO	9	9_28	par_4_185	185	La Poveda	Parcela   9017 Polígono 1 S/N	40.3190295598001	-3.47735763734831	B3	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_185.aspx	0	est_4_185		2	No	No	No	Yes	No
266	METRO	9	9_29	par_4_186	186	Arganda del Rey	Paseo de la Estación 37	40.3036804369704	-3.4474314178448395	B3	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_186.aspx	0	est_4_186		2	No	No	No	Yes	No
267	METRO	9	9_26	par_4_300	300	Rivas Futura	Calle   Concepción Arenal 1	40.341356310010205	-3.5247042098453303	B1	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_300.aspx	0	est_4_300		2	No	No	No	Yes	No
268	METRO	9	9_2	par_4_326	326	Mirasierra	Avda del Ventisquero de la Condesa 28	40.491102295244296	-3.71625946331181		http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_326.aspx	0	est_4_326		0	No	No	No	Yes	No
269	METRO	9	9_1	par_4_345	345	Paco de Lucía	Calle de Monasterio de Las Huelgas 5	40.4996604762776	-3.70898645720715		http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_345.aspx	0	est_4_345		0	No	No	No	Yes	No
270	METRO	9	9_21	par_4_179	179	Valdebernardo	Bulv de Indalecio Prieto 26	40.4000572179933	-3.62146998699223	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_179.aspx	0	est_4_179		2	No	No	No	Yes	No
271	METRO	9	9_20	par_4_178	178	Pavones	Calle de la Hacienda de Pavones 342	40.400524101445704	-3.63502590565169	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_178.aspx	0	est_4_178		0	No	No	No	No	No
272	METRO	9	9_19	par_4_177	177	Artilleros	Calle del Camino de los Vinateros 210	40.405234893262	-3.64171682635368	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_177.aspx	0	est_4_177		0	No	No	No	No	No
273	METRO	9	9_13	par_4_83	83	Núñez de Balboa	Calle de Juan Bravo 20	40.432794010970504	-3.6824879521034104	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_83.aspx	0	est_4_83		0	5	No	No	No	No
274	METRO	9	9_27	par_4_184	184	Rivas Vaciamadrid	Calle   Areneros 6	40.3283841264011	-3.52050725422535	B2	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_184.aspx	0	est_4_184		2	No	No	No	Yes	No
275	METRO	9	9_17	par_4_175	175	Estrella	Calle del Camino de los Vinateros 1	40.4114826194163	-3.6616943849464203	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_175.aspx	0	est_4_175		0	No	No	No	No	No
276	METRO	9	9_15	par_4_173	173	 Ibiza	Calle de Ibiza 1	40.4184032599878	-3.67848811649612	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_173.aspx	0	est_4_173		0	No	No	No	No	No
277	METRO	9	9_11	par_4_169	169	Cruz del Rayo	Calle del Príncipe de Vergara 138	40.4442790359878	-3.6781232828573702	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_169.aspx	0	est_4_169		0	No	No	No	No	No
278	METRO	9	9_10	par_4_168	168	Concha Espina	Calle del Príncipe de Vergara 210	40.451455021791894	-3.6772873618915702	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_168.aspx	0	est_4_168		0	No	No	No	No	No
279	METRO	9	9_8	par_4_166	166	Pío XII	Avda de Pío XII 27	40.4630136756058	-3.67570497879593	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_166.aspx	0	est_4_166		0	No	No	No	No	No
280	METRO	9	9_7	par_4_165	165	Duque de Pastrana	Calle de Mateo Inurria 41	40.4676334795508	-3.6790776734628903	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_165.aspx	0	est_4_165		0	No	No	No	No	No
281	METRO	9	9_5	par_4_163	163	Ventilla	Avda de Asturias 39	40.4694439765254	-3.69578730620169	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_163.aspx	0	est_4_163		0	No	No	No	No	No
282	METRO	9	9_4	par_4_162	162	Barrio del Pilar	Calle de Ginzo de Limia 22	40.476895257702296	-3.7030723998167097	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_162.aspx	0	est_4_162		0	No	No	No	No	No
283	METRO	9	9_3	par_4_161	161	Herrera Oria	Calle de Valencia de Don Juan 1	40.4846703563828	-3.70742465339435	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_161.aspx	0	est_4_161		0	No	No	No	No	No
284	METRO	9	9_9	par_4_156	156	Colombia	Calle del Príncipe de Vergara 258	40.4563500849265	-3.6767350340623097	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_156.aspx	0	est_4_156		2	9	No	No	Yes	No
285	METRO	9	9_23	par_4_181	181	San Cipriano	Calle de San Cipriano 68	40.403825285442295	-3.6023075219985596	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_181.aspx	0	est_4_181		2	No	No	No	Yes	No
286	METRO	9	9_18	par_4_176	176	Vinateros	Calle del Camino de los Vinateros 70	40.4102547958684	-3.65264272021582	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_176.aspx	0	est_4_176		0	No	No	No	No	No
287	METRO	R	R_2	par_4_127	127	Príncipe Pío	Paseo de la Florida 2	40.421078651672204	-3.72023124459144	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_127.aspx	0	est_4_127		1	6/10	No	C-1/C-7/C-10	Yes	No
288	METRO	R	R_1	par_4_36	36	Ópera	Plaza de Isabel II 9	40.418101019271795	-3.70933182480635	A	http://www.crtm.es/tu-transporte-publico/metro/estaciones/4_36.aspx	0	est_4_36		0	2/5	No	No	Yes	No
289	ML	1	1_1	par_10_1	1	Pinar de Chamartín	Calle de Arturo Soria 330	40.4801465198578	-3.66674514942541	A	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_1.aspx	0	est_10_1		2	1/4	No	No	Yes	No
290	ML	1	1_2	par_10_2	2	Fuente de la Mora	Calle de Dulce Chacón 15	40.4848247380077	-3.6631574289835203	A	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_2.aspx	0	est_10_2		2	No	No	C-1/C-7/C-10	Yes	No
291	ML	1	1_3	par_10_3	3	Virgen del Cortijo	Avda de Manoteras 54	40.4873511761159	-3.66089325497265	A	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_3.aspx	0	est_10_3		2	No	No	No	Yes	No
292	ML	1	1_4	par_10_4	4	Antonio Saura	Calle del Príncipe Carlos 10	40.4854656558071	-3.6534414803704	A	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_4.aspx	0	est_10_4		2	No	No	No	Yes	No
293	ML	1	1_5	par_10_5	5	Álvarez de Villaamil	Calle del Príncipe Carlos 13 B	40.489054426796606	-3.65126978486273	A	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_5.aspx	0	est_10_5		2	No	No	No	Yes	No
294	ML	1	1_6	par_10_6	6	Blasco Ibáñez	Calle del Príncipe Carlos 50	40.4936866543398	-3.6557514833676805	A	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_6.aspx	0	est_10_6		2	No	No	No	Yes	No
295	ML	1	1_7	par_10_7	7	María Tudor	Calle de María Tudor 15	40.4971737824759	-3.65879466658364	A	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_7.aspx	0	est_10_7		2	No	No	No	Yes	No
296	ML	1	1_8	par_10_8	8	Palas de Rey	Calle de Palas de Rey 18 A	40.5054445051445	-3.6649774042894703	A	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_8.aspx	0	est_10_8		2	No	No	No	Yes	No
297	ML	1	1_9	par_10_9	9	Las Tablas	Calle de Palas de Rey 30	40.5082487195176	-3.66923052072699	A	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_9.aspx	0	est_10_9		2	10	No	No	Yes	No
298	ML	2	2_12	par_10_22	22	Berna	Calle   Plutón 1	40.4448763236969	-3.79110578375431	B1	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_22.aspx	0	est_10_22		2	No	No	No	Yes	No
299	ML	2	2_11	par_10_21	21	Avenida de Europa	Avda   Comunidad de Madrid 3	40.439314136679705	-3.79296246485784	B1	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_21.aspx	0	est_10_21		2	No	No	No	Yes	No
300	ML	2	2_5	par_10_14	14	Somosaguas Sur	Calle   Veritas 4	40.4153721190565	-3.7924337943974704	B1	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_14.aspx	0	est_10_14		2	No	No	No	Yes	No
301	ML	2	2_1	par_10_10	10	Colonia Jardín	Calle de Arenas de San Pedro 2	40.3969894844388	-3.77447250975779	A	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_10.aspx	0	est_10_10		2	10	3	No	Yes	No
302	ML	2	2_13	par_10_23	23	Estación de Aravaca	Calle de la Golondrina 104	40.4483357732024	-3.78581622755961	A	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_23.aspx	0		Europe/Madrid	2	No	No	C-7/C-10	Yes	No
303	ML	2	2_10	par_10_20	20	Campus de Somosaguas	Avda del Cerro SN	40.4333892401783	-3.79515647725654	B1	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_20.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
304	ML	2	2_8	par_10_18	18	Bélgica	Via de las Dos Castillas 5	40.430592317420505	-3.8074550323382206	B1	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_18.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
305	ML	2	2_7	par_10_16	16	Pozuelo Oeste	Ctra   Carabanchel (M-502) 63	40.423082301373604	-3.80438288554524	B1	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_16.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
306	ML	2	2_6	par_10_15	15	Somosaguas Centro	Ctra   Carabanchel (M-502) 36	40.4193743757613	-3.79864548241651	B1	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_15.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
307	ML	2	2_4	par_10_13	13	Prado del Rey	Avda   Radio y Televisión 4	40.410478694507	-3.7873910424746096	B1	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_13.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
308	ML	2	2_3	par_10_12	12	Colonia de los Ángeles	Ctra   M-502 (Carabanchel) 1900	40.4072203704496	-3.78431250539841	B1	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_12.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
309	ML	2	2_2	par_10_11	11	Prado de la Vega	Ctra   M-502 (Carabanchel) 1200	40.402305081966894	-3.78112083656754	B1	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_11.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
310	ML	2	2_9	par_10_19	19	Dos Castillas	Via de las Dos Castillas 11 D	40.4325434710534	-3.80152465535664	B1	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_19.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
311	ML	3	3_12	par_10_34	34	Boadilla Centro	Ctra de Boadilla-Majadahonda 40	40.4071446638255	-3.8799476316188697	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_34.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
312	ML	3	3_7	par_10_29	29	Montepríncipe	Avda del Montepríncipe 1	40.397932443089	-3.8357103612264902	B1	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_29.aspx	0	est_10_29		2	No	No	No	Yes	No
313	ML	3	3_5	par_10_39	39	Cocheras	Ctra de Boadilla del Monte 90	40.396888668787795	-3.8037646920441497	B1	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_39.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
314	ML	3	3_16	par_10_38	38	Puerta de Boadilla	Avda   Siglo XXI SN	40.4077813229577	-3.9036912590171498	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_38.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
315	ML	3	3_15	par_10_37	37	Infante Don Luis	Avda del Siglo XXI 11	40.405957139042	-3.8973148260452795	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_37.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
316	ML	3	3_14	par_10_36	36	Siglo XXI	Avda del Siglo XXI 1	40.405138231147	-3.89254292808721	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_36.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
317	ML	3	3_13	par_10_35	35	Nuevo Mundo	Avda del Nuevo Mundo 6 B	40.4056505581518	-3.88566737217457	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_35.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
318	ML	3	3_11	par_10_33	33	Ferial de Boadilla	Ctra de Boadilla-Villaviciosa 13 A	40.4019695431789	-3.8792910292332796	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_33.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
319	ML	3	3_9	par_10_31	31	Prado del Espino	Calle   Labradores 1	40.3950257655849	-3.8476459207079396	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_31.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
320	ML	3	3_8	par_10_30	30	Ventorro del Cano	Avda del Tranvía SN	40.394213050699896	-3.8380209398327403	B1	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_30.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
321	ML	3	3_6	par_10_28	28	Retamares	Ctra   Boadilla-Carabanchel (M-511) SN	40.398726259591605	-3.8166542727002697	B1	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_28.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
322	ML	3	3_4	par_10_27	27	Ciudad del Cine	Calle   José Isbert 20	40.394558612874	-3.7954771636104705	B1	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_27.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
323	ML	3	3_3	par_10_26	26	José Isbert	Calle   José Isbert 2	40.395263910108795	-3.7898413896240895	B1	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_26.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
324	ML	3	3_2	par_10_25	25	Ciudad de la Imagen	Calle   Juan de Orduña 4	40.3970971204062	-3.7839004331587796	B1	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_25.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
325	ML	3	3_1	par_10_10	10	Colonia Jardín	Calle de Arenas de San Pedro 2	40.3969894844388	-3.77447250975779	A	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_10.aspx	0	est_10_10		2	10	2	No	Yes	No
326	ML	3	3_10	par_10_32	32	Cantabria	Avda de Cantabria 3	40.3952988767495	-3.8642987423139	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_32.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
327	ML	4	4_4	par_10_67	67	Jaime I Sur (vuelta)	Avda de los Planetas 6	40.2347111297787	-3.75230760446693	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_67.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
328	ML	4	4_3	par_10_66	66	Jaime I Norte (ida)	Avda de las Estrellas 5	40.2341521242391	-3.74959774997782	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_66.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
329	ML	4	4_2	par_10_65	65	Estrella Polar Sur (vuelta)	Avda de los Planetas 9	40.230728796217605	-3.7537328470775897	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_65.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
330	ML	4	4_1	par_10_64	64	Estrella Polar Norte (ida)	Avda de las Estrellas 25	40.2301608137658	-3.7510230411226897	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_64.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
331	ML	4	4_19	par_10_63	63	Venus Sur (vuelta)	Avda de los Planetas 32	40.2268457681485	-3.75512376771519	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_63.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
332	ML	4	4_18	par_10_62	62	Venus Norte (ida)	Avda de las Estrellas 20	40.2262778165812	-3.75241410590826	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_62.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
333	ML	4	4_17	par_10_61	61	Tierra Sur (vuelta)	Avda de los Planetas 31	40.222556414895294	-3.7566510497208303	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_61.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
334	ML	4	4_16	par_10_60	60	Tierra Norte (ida)	Avda de las Estrellas 34	40.2219613183945	-3.7539647518232697	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_60.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
335	ML	4	4_15	par_10_59	59	Avenida Sistema Solar	Avda del Sistema Solar 9	40.223440319446794	-3.76062172048455	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_59.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
336	ML	4	4_11	par_10_55	55	Bulevar Sur	Calle   San Antón 4	40.234741820397396	-3.77226823186137	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_55.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
337	ML	4	4_13	par_10_57	57	Isabel II	Calle   Reyes Católicos 73	40.2311504635075	-3.76498663162076	B2	http://www.crtm.es/tu-transporte-publico/metro-ligero/estaciones/10_57.aspx	0		Europe/Madrid	2	No	No	No	Yes	No
