shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10__2____1__IT_1,40.409771537738,-3.78718804778399,3000029,40.749760985841
10__2____1__IT_1,40.4098569949029,-3.78723646345164,3000030,41.144556468062
10__2____1__IT_1,40.410020714898,-3.78732530948708,3000031,41.559027360249
10__2____1__IT_1,40.4102735147786,-3.78746261142873,3000032,42.00388275682
10__2____1__IT_1,40.4104475808326,-3.78755311189469,3000033,42.469530474187
10__2____1__IT_1,40.4104475808326,-3.78755311189469,4000001,42.469530474187
10__2____1__IT_1,40.4107556951054,-3.78772550130465,4000002,42.506729522624
10__2____1__IT_1,40.411316138312,-3.78803003673197,4000003,42.611293910719
10__2____1__IT_1,40.4117060946605,-3.78824304953011,4000004,42.762767493432
10__2____1__IT_1,40.4121727485338,-3.78850032944189,4000005,42.970454263263
10__2____1__IT_1,40.412614912217,-3.78874193609655,4000006,43.231332811045
10__2____1__IT_1,40.4130570753112,-3.78898354897002,4000007,43.545403233329
10__2____1__IT_1,40.4135162799436,-3.78923515521202,4000008,43.914737869549
