shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
5__10____1__IT_1,40.4716348546779,-3.82955134639523,7000011,651.130922496011
5__10____1__IT_1,40.4715317834597,-3.82888145930684,7000012,652.536235474293
5__10____1__IT_1,40.4714311358626,-3.82839352630778,7000013,653.984395696702
5__10____1__IT_1,40.4713467410425,-3.82803431634684,7000014,655.464416790282
5__10____1__IT_1,40.4712547570963,-3.8276825727837,7000015,656.975957109918
5__10____1__IT_1,40.4711716885175,-3.8274051855419,7000016,658.512756595151
5__10____1__IT_1,40.471010570572,-3.82691352287481,7000017,660.094912657537
5__10____1__IT_1,40.4704276028243,-3.82529238117278,7000018,661.828977560432
5__10____1__IT_1,40.4700193194531,-3.82423555486663,7000019,663.663448562971
5__10____1__IT_1,40.4698680627411,-3.82380060138281,7000020,665.538436768108
5__10____1__IT_1,40.4689864572677,-3.82152533938665,7000021,667.629723831505
5__10____1__IT_1,40.4686215958108,-3.82055982992247,7000022,669.812338238986
5__10____1__IT_1,40.4683773490156,-3.81990927763096,7000023,672.056410211461
5__10____1__IT_1,40.467712569824,-3.81814408201123,7000024,674.467341053227
5__10____1__IT_1,40.4674371876736,-3.81743954621696,7000025,676.94537092296
5__10____1__IT_1,40.4672768920619,-3.81694264500553,7000026,679.469132305358
5__10____1__IT_1,40.4670947208253,-3.81642073508303,7000027,682.04154383388
5__10____1__IT_1,40.4669037933639,-3.81579972861162,7000028,684.670710949089
5__10____1__IT_1,40.4667627983767,-3.81524532385062,7000029,687.349418731249
5__10____1__IT_1,40.4666342533792,-3.8147116929987,7000030,690.075565602744
5__10____1__IT_1,40.4664978823355,-3.81394699449203,7000031,692.868288945127
5__10____1__IT_1,40.466346831608,-3.81302951282626,7000032,695.740584981696
5__10____1__IT_1,40.4662684433605,-3.81252949240558,7000033,698.656157688393
5__10____1__IT_1,40.4657637927768,-3.80947535986849,7000034,701.836657980106
5__10____1__IT_1,40.4656159429834,-3.80854556214686,7000035,705.097679610993
5__10____1__IT_1,40.4653044416019,-3.80668991454638,7000036,708.519784157263
5__10____1__IT_1,40.4653044416019,-3.80668991454638,8000001,708.519784157263
5__10____1__IT_1,40.4651531581135,-3.80579720783794,8000002,708.597311626851
5__10____1__IT_1,40.4650715021169,-3.80530953673419,8000003,708.717167538617
5__10____1__IT_1,40.4649930802754,-3.80480953422201,8000004,708.880300120512
5__10____1__IT_1,40.4649293160089,-3.8044664414895,8000005,709.073370209215
5__10____1__IT_1,40.4648655484319,-3.80412334634338,8000006,709.296378115699
5__10____1__IT_1,40.4647518705461,-3.80370953961093,8000007,709.556670590424
5__10____1__IT_1,40.464628712205,-3.80329974905376,8000008,709.854299831744
5__10____1__IT_1,40.464539198333,-3.80303471333698,8000009,710.176498894902
5__10____1__IT_1,40.4644124578761,-3.80268675014823,8000010,710.531382767668
5__10____1__IT_1,40.4643008083435,-3.8024338267413,8000011,710.911034610178
5__10____1__IT_1,40.464188957872,-3.80220977459061,8000012,711.313380418139
5__10____1__IT_1,40.4639152832236,-3.80169921125448,8000013,711.768610860113
5__10____1__IT_1,40.4637126551302,-3.80139159545115,8000014,712.258282140417
5__10____1__IT_1,40.4634786133432,-3.80107123133636,8000015,712.78554009231
5__10____1__IT_1,40.4633694793114,-3.80090908298865,8000016,713.331122001886
5__10____1__IT_1,40.4632289321336,-3.80073418823283,8000017,713.898228312091
5__10____1__IT_1,40.463085208306,-3.80056338413348,8000018,714.486881374832
5__10____1__IT_1,40.4625686687484,-3.80009532172826,8000019,715.145267703832
5__10____1__IT_1,40.4620673070039,-3.79970993466926,8000020,715.868191892105
5__10____1__IT_1,40.4618321763993,-3.79954629797835,8000021,716.620675570868
5__10____1__IT_1,40.4615936649718,-3.79941561557218,8000022,717.401860649507
5__10____1__IT_1,40.4613204498982,-3.79929277178177,8000023,718.215113105838
5__10____1__IT_1,40.4610752695726,-3.79921562769926,8000024,719.056357167306
